C_1,C_2,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,A_10,A_11,A_12,A_13,A_14,A_15,w8,w6,w4,w10,w1,w0,nf8,nf6,nf4,nf10,nf1,nf0,l8,l6,l4,l10,l1,l0,gdc,idd,gbw,pm
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.9999999999999995E-5,2.5E-5,1.34E-5,2.6999999999999996E-6,4.319999999999999E-5,3.0,5.0,5.0,1.0,1.0,1.0,9.1E-7,8.2E-7,7.2E-7,7.599999999999999E-7,3.0E-7,6.800000000000001E-7,52.616,3.466E-4,6.842E7,61.414
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.769999999999999E-5,1.45E-5,1.22E-5,2.8E-6,5.34E-5,3.0,3.0,5.0,1.0,1.0,1.0,9.3E-7,7.3E-7,6.499999999999999E-7,7.5E-7,3.0E-7,7.7E-7,54.083,2.6676E-4,4.8972E7,60.574
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.65E-5,1.45E-5,5.6E-6,2.6999999999999996E-6,4.7399999999999993E-5,3.0,7.0,5.0,3.0,1.0,1.0,8.699999999999999E-7,7.1E-7,6.499999999999999E-7,7.900000000000001E-7,3.0E-7,6.0E-7,52.27,3.3132E-4,6.6338E7,60.243
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.87E-5,1.62E-5,8.5E-6,3.2E-6,4.7399999999999993E-5,3.0,1.0,3.0,3.0,3.0,1.0,9.200000000000001E-7,7.799999999999999E-7,6.4E-7,8.0E-7,3.0E-7,6.3E-7,52.518,2.9896E-4,5.9249E7,63.077
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.989999999999999E-5,1.63E-5,9.800000000000001E-6,2.6999999999999996E-6,4.2399999999999994E-5,3.0,5.0,5.0,5.0,1.0,1.0,9.000000000000001E-7,7.599999999999999E-7,7.1E-7,7.799999999999999E-7,3.0E-7,5.3E-7,50.992,3.4094E-4,7.123E7,62.575
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.7199999999999994E-5,1.7E-5,6.899999999999999E-6,3.1E-6,5.12E-5,3.0,3.0,5.0,3.0,3.0,1.0,9.1E-7,6.9E-7,6.699999999999999E-7,8.299999999999999E-7,3.0E-7,8.7E-7,54.994,2.7074E-4,4.6907E7,61.531
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.79E-5,1.71E-5,1.21E-5,2.3E-6,3.56E-5,3.0,1.0,5.0,3.0,3.0,1.0,9.000000000000001E-7,8.1E-7,6.1E-7,8.1E-7,3.1E-7,7.3E-7,53.517,3.3654E-4,6.4189E7,60.161
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.259999999999999E-5,1.49E-5,1.08E-5,2.3E-6,4.069999999999999E-5,3.0,3.0,5.0,1.0,3.0,1.0,9.3E-7,7.7E-7,7.0E-7,8.299999999999999E-7,3.0E-7,8.2E-7,54.792,2.7414E-4,4.8861E7,60.532
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.989999999999999E-5,1.63E-5,9.800000000000001E-6,2.6999999999999996E-6,4.7499999999999996E-5,3.0,5.0,5.0,5.0,1.0,1.0,9.000000000000001E-7,7.599999999999999E-7,7.1E-7,7.7E-7,3.0E-7,6.2E-7,52.272,3.1874E-4,6.3588E7,60.472
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.11E-5,1.35E-5,2.4999999999999998E-6,2.5999999999999997E-6,4.569999999999999E-5,3.0,3.0,5.0,1.0,1.0,1.0,9.1E-7,8.2E-7,6.3E-7,8.699999999999999E-7,3.0E-7,7.0E-7,53.943,2.7264E-4,5.1186E7,63.195
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.539999999999999E-5,1.69E-5,1.25E-5,2.4E-6,3.9999999999999996E-5,3.0,3.0,5.0,3.0,1.0,1.0,8.699999999999999E-7,7.7E-7,6.3E-7,7.900000000000001E-7,3.0E-7,7.1E-7,53.328,3.2127E-4,6.1368E7,62.418
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.4399999999999994E-5,1.74E-5,1.15E-5,2.6999999999999996E-6,4.2699999999999994E-5,3.0,1.0,5.0,5.0,3.0,1.0,9.1E-7,7.399999999999999E-7,6.3E-7,9.3E-7,3.0E-7,8.7E-7,54.985,2.8294E-4,4.9805E7,62.517
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.849999999999999E-5,1.85E-5,9.3E-6,2.5999999999999997E-6,3.9999999999999996E-5,3.0,1.0,3.0,1.0,3.0,1.0,9.200000000000001E-7,8.1E-7,6.499999999999999E-7,7.799999999999999E-7,3.0E-7,6.800000000000001E-7,53.135,3.2247E-4,6.3599E7,61.452
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.209999999999999E-5,1.79E-5,1.34E-5,2.4999999999999998E-6,3.8499999999999994E-5,3.0,7.0,5.0,3.0,1.0,1.0,9.399999999999999E-7,7.7E-7,6.699999999999999E-7,8.2E-7,3.0E-7,7.9E-7,54.347,2.5589E-4,4.6326E7,67.004
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.44E-5,1.49E-5,1.06E-5,2.2E-6,4.179999999999999E-5,3.0,7.0,5.0,1.0,1.0,1.0,8.699999999999999E-7,8.299999999999999E-7,7.0E-7,8.1E-7,3.0E-7,7.9E-7,54.603,2.8598E-4,5.1017E7,60.916
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.73E-5,1.75E-5,1.39E-5,2.5999999999999997E-6,3.9599999999999994E-5,3.0,3.0,5.0,7.0,1.0,1.0,9.3E-7,7.3E-7,6.9E-7,7.2E-7,3.0E-7,5.7E-7,51.262,3.2245E-4,6.7104E7,64.007
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.849999999999999E-5,1.9E-5,1.28E-5,2.6999999999999996E-6,4.6099999999999996E-5,3.0,7.0,5.0,5.0,1.0,1.0,9.399999999999999E-7,7.3E-7,6.499999999999999E-7,7.0E-7,3.0E-7,6.4E-7,52.245,3.2218E-4,6.6399E7,60.363
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.84E-5,2.08E-5,5.5E-6,1.6E-6,2.58E-5,3.0,1.0,3.0,1.0,5.0,7.0,8.6E-7,8.299999999999999E-7,8.4E-7,9.3E-7,3.0E-7,7.8E-7,54.3,3.3782E-4,5.9044E7,60.655
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.84E-5,2.34E-5,5.299999999999999E-6,1.6E-6,2.58E-5,3.0,1.0,3.0,1.0,5.0,7.0,9.3E-7,8.299999999999999E-7,8.4E-7,9.3E-7,3.0E-7,7.7E-7,54.215,3.3348E-4,6.0694E7,60.063
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.85E-5,2.35E-5,8.6E-6,2.1000000000000002E-6,2.38E-5,3.0,3.0,1.0,1.0,7.0,5.0,9.3E-7,8.6E-7,8.6E-7,6.6E-7,3.2E-7,6.0E-7,51.369,3.4739E-4,6.6391E7,64.216
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.97E-5,2.2E-5,2.8E-6,2.4E-6,2.5E-5,3.0,3.0,1.0,1.0,7.0,7.0,9.4E-7,9.200000000000001E-7,8.4E-7,7.0E-7,3.1E-7,5.3E-7,50.851,3.2399E-4,6.3173E7,68.067
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.699999999999999E-5,2.27E-5,4.9999999999999996E-6,1.6E-6,2.53E-5,3.0,1.0,3.0,3.0,3.0,7.0,9.399999999999999E-7,8.9E-7,8.4E-7,7.900000000000001E-7,3.1E-7,7.4E-7,53.926,3.0482E-4,5.6843E7,61.933
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.39E-5,2.07E-5,6.3E-6,2.3E-6,3.3799999999999995E-5,5.0,1.0,1.0,1.0,5.0,5.0,9.399999999999999E-7,8.699999999999999E-7,8.1E-7,8.2E-7,3.0E-7,6.6E-7,53.157,3.119E-4,5.9384E7,62.098
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.47E-5,2.6E-5,7.599999999999999E-6,4.6E-6,6.549999999999999E-5,5.0,1.0,5.0,1.0,7.0,1.0,9.1E-7,8.8E-7,7.900000000000001E-7,9.000000000000001E-7,3.0E-7,8.6E-7,54.848,2.8125E-4,4.8007E7,61.17
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.419999999999999E-5,2.6399999999999998E-5,5.199999999999999E-6,5.299999999999999E-6,6.91E-5,5.0,3.0,5.0,1.0,7.0,1.0,9.200000000000001E-7,8.699999999999999E-7,7.799999999999999E-7,9.000000000000001E-7,3.0E-7,6.1E-7,51.816,3.3132E-4,6.4719E7,61.081
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.319999999999999E-5,2.68E-5,9.3E-6,4.9E-6,6.35E-5,5.0,1.0,5.0,1.0,7.0,1.0,9.200000000000001E-7,8.6E-7,7.900000000000001E-7,8.499999999999999E-7,3.0E-7,6.0E-7,51.621,3.4021E-4,6.7297E7,60.784
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.919999999999999E-5,2.76E-5,8.7E-6,4.7E-6,7.14E-5,5.0,3.0,5.0,1.0,5.0,1.0,9.200000000000001E-7,8.699999999999999E-7,8.2E-7,8.6E-7,3.0E-7,8.6E-7,54.811,2.7553E-4,4.7409E7,60.47
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.35E-5,2.7E-5,6.699999999999999E-6,4.5E-6,6.24E-5,5.0,5.0,5.0,1.0,5.0,1.0,9.3E-7,8.6E-7,7.900000000000001E-7,9.399999999999999E-7,3.0E-7,6.800000000000001E-7,52.969,3.1528E-4,6.0253E7,61.416
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.78E-5,2.7099999999999998E-5,9.800000000000001E-6,4.6E-6,7.02E-5,5.0,3.0,5.0,1.0,5.0,1.0,9.3E-7,8.699999999999999E-7,8.2E-7,8.699999999999999E-7,3.0E-7,8.3E-7,54.508,2.7994E-4,4.9147E7,60.185
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.099999999999999E-5,2.5699999999999998E-5,2.7099999999999998E-5,4.399999999999999E-6,6.099999999999999E-5,5.0,3.0,3.0,1.0,5.0,1.0,9.3E-7,8.699999999999999E-7,8.499999999999999E-7,8.4E-7,3.0E-7,5.8E-7,51.258,3.2877E-4,6.6195E7,60.426
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.879999999999999E-5,2.76E-5,6.5E-6,4.5E-6,6.069999999999999E-5,5.0,3.0,5.0,1.0,5.0,1.0,9.3E-7,8.6E-7,8.299999999999999E-7,8.9E-7,3.0E-7,6.4E-7,52.507,3.1381E-4,6.1229E7,61.897
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.08E-5,3.07E-5,4.2E-6,4.6E-6,6.769999999999999E-5,5.0,3.0,3.0,1.0,5.0,1.0,9.3E-7,8.299999999999999E-7,8.499999999999999E-7,9.000000000000001E-7,3.0E-7,8.7E-7,54.762,2.9201E-4,5.057E7,60.448
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.319999999999999E-5,2.73E-5,9.3E-6,4.5E-6,5.79E-5,5.0,5.0,5.0,1.0,7.0,1.0,9.3E-7,8.6E-7,7.900000000000001E-7,8.6E-7,3.0E-7,6.1E-7,51.738,3.4748E-4,6.8597E7,61.107
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.159999999999999E-5,2.6399999999999998E-5,7.2E-6,3.9E-6,5.65E-5,5.0,3.0,5.0,3.0,5.0,1.0,9.200000000000001E-7,8.699999999999999E-7,7.599999999999999E-7,8.499999999999999E-7,3.0E-7,7.3E-7,53.391,3.2216E-4,6.0615E7,60.25
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.35E-5,2.69E-5,8.3E-6,4.5E-6,6.249999999999999E-5,5.0,5.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.6E-7,7.900000000000001E-7,9.399999999999999E-7,3.0E-7,6.800000000000001E-7,52.942,3.1142E-4,5.9668E7,61.504
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,8.199999999999999E-5,2.5699999999999998E-5,2.51E-5,4.5E-6,6.0899999999999996E-5,5.0,3.0,3.0,1.0,5.0,1.0,9.3E-7,8.8E-7,8.499999999999999E-7,8.4E-7,3.0E-7,5.7E-7,51.131,3.2595E-4,6.5813E7,61.136
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.64E-5,2.68E-5,7.8E-6,4.9E-6,5.989999999999999E-5,5.0,1.0,5.0,1.0,7.0,1.0,9.200000000000001E-7,8.6E-7,8.2E-7,9.000000000000001E-7,3.0E-7,6.0E-7,51.784,3.21E-4,6.2821E7,63.116
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.14E-5,2.8899999999999998E-5,3.8E-6,4.5E-6,6.44E-5,3.0,1.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.699999999999999E-7,8.4E-7,9.399999999999999E-7,3.0E-7,8.0E-7,54.286,2.8118E-4,5.0684E7,61.825
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.149999999999999E-5,2.17E-5,6.5E-6,5.4E-6,6.62E-5,5.0,1.0,5.0,1.0,5.0,1.0,9.000000000000001E-7,8.6E-7,7.399999999999999E-7,8.699999999999999E-7,3.0E-7,5.0E-7,50.074,3.4344E-4,7.0119E7,62.975
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.35E-5,2.87E-5,6.699999999999999E-6,4.5E-6,6.24E-5,5.0,5.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.6E-7,8.1E-7,8.499999999999999E-7,3.0E-7,7.0E-7,52.986,3.1321E-4,5.944E7,61.397
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.08E-5,2.73E-5,8.7E-6,4.6E-6,6.74E-5,5.0,5.0,5.0,1.0,5.0,1.0,9.3E-7,8.2E-7,7.7E-7,8.499999999999999E-7,3.0E-7,7.599999999999999E-7,53.642,3.051E-4,5.6113E7,60.203
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.47E-5,2.6E-5,7.599999999999999E-6,4.5E-6,6.549999999999999E-5,5.0,1.0,5.0,1.0,5.0,1.0,9.1E-7,8.699999999999999E-7,7.900000000000001E-7,9.1E-7,3.0E-7,8.6E-7,54.98,2.737E-4,4.6667E7,62.058
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.11E-5,2.91E-5,6.199999999999999E-6,4.5E-6,6.52E-5,3.0,1.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.699999999999999E-7,8.4E-7,9.399999999999999E-7,3.0E-7,7.8E-7,54.053,2.8876E-4,5.2809E7,61.081
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.79E-5,2.8199999999999998E-5,6.699999999999999E-6,4.7E-6,7.149999999999999E-5,5.0,1.0,5.0,1.0,5.0,1.0,9.200000000000001E-7,8.699999999999999E-7,8.4E-7,8.6E-7,3.0E-7,8.9E-7,55.14,2.7102E-4,4.5799E7,60.553
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.25E-5,2.87E-5,2.9E-6,4.1E-6,5.9E-5,5.0,3.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.8E-7,8.299999999999999E-7,8.9E-7,3.0E-7,8.2E-7,54.337,2.9475E-4,5.2587E7,61.433
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.269999999999999E-5,2.36E-5,5.899999999999999E-6,5.4E-6,7.18E-5,5.0,1.0,5.0,1.0,5.0,1.0,9.3E-7,8.9E-7,8.2E-7,8.6E-7,3.0E-7,5.2E-7,50.302,3.4209E-4,6.9397E7,60.836
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,6.989999999999999E-5,2.88E-5,5.999999999999999E-6,4.0E-6,5.959999999999999E-5,5.0,3.0,5.0,1.0,5.0,1.0,9.4E-7,8.9E-7,8.0E-7,8.8E-7,3.0E-7,8.7E-7,54.743,2.9781E-4,5.2188E7,60.403
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.219999999999999E-5,2.72E-5,3.9E-6,4.1E-6,5.7799999999999995E-5,5.0,5.0,5.0,1.0,5.0,1.0,9.399999999999999E-7,8.8E-7,8.1E-7,9.000000000000001E-7,3.0E-7,7.3E-7,53.49,3.0966E-4,5.7763E7,61.521
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.209999999999999E-5,2.7799999999999998E-5,7.9E-6,4.399999999999999E-6,6.68E-5,5.0,7.0,5.0,1.0,3.0,1.0,9.3E-7,8.4E-7,7.900000000000001E-7,9.000000000000001E-7,3.0E-7,8.2E-7,54.485,2.8405E-4,5.054E7,61.621
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,7.199999999999999E-5,2.6E-5,4.1E-6,4.5E-6,5.959999999999999E-5,5.0,5.0,5.0,3.0,5.0,1.0,9.200000000000001E-7,8.4E-7,7.799999999999999E-7,9.1E-7,3.0E-7,5.900000000000001E-7,51.592,3.4434E-4,6.8814E7,61.454
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.15E-5,1.61E-5,6.199999999999999E-6,5.999999999999999E-6,7.95E-5,3.0,7.0,1.0,1.0,7.0,1.0,9.1E-7,6.499999999999999E-7,6.1E-7,8.699999999999999E-7,3.0E-7,5.2E-7,50.155,3.4494E-4,6.9691E7,60.045
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.739999999999999E-5,1.68E-5,5.299999999999999E-6,4.9E-6,7.029999999999999E-5,5.0,7.0,1.0,1.0,7.0,3.0,9.3E-7,7.0E-7,6.499999999999999E-7,9.4E-7,3.0E-7,6.6E-7,52.725,2.9455E-4,5.465E7,61.167
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.4499999999999997E-5,1.5399999999999998E-5,6.4E-6,4.6E-6,6.68E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.200000000000001E-7,7.1E-7,6.3E-7,9.1E-7,3.0E-7,7.5E-7,53.761,2.8401E-4,5.0126E7,61.48
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.1599999999999994E-5,1.62E-5,4.8E-6,4.9E-6,6.3E-5,3.0,7.0,1.0,3.0,7.0,1.0,9.1E-7,6.4E-7,6.1E-7,8.699999999999999E-7,3.0E-7,5.900000000000001E-7,51.499,3.1707E-4,6.2379E7,62.678
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.9999999999999996E-5,1.5E-5,1.34E-5,4.6E-6,6.3E-5,5.0,7.0,1.0,3.0,7.0,3.0,9.200000000000001E-7,6.1E-7,5.9E-7,8.9E-7,3.0E-7,6.3E-7,52.045,3.0562E-4,5.7804E7,62.218
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.289999999999999E-5,1.39E-5,8.9E-6,3.9E-6,5.9199999999999996E-5,5.0,5.0,1.0,3.0,7.0,3.0,9.3E-7,6.800000000000001E-7,5.9E-7,9.4E-7,3.0E-7,7.9E-7,54.273,2.7386E-4,4.734E7,61.342
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.4499999999999997E-5,1.72E-5,6.4E-6,4.9E-6,6.72E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.1E-7,7.0E-7,6.3E-7,9.4E-7,3.0E-7,7.5E-7,53.711,2.8875E-4,5.1129E7,62.576
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.819999999999999E-5,1.61E-5,1.27E-5,4.8E-6,5.8899999999999995E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.399999999999999E-7,6.1E-7,6.1E-7,8.499999999999999E-7,3.0E-7,5.4E-7,50.541,3.4205E-4,6.9093E7,62.949
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.349999999999999E-5,1.5799999999999998E-5,9.2E-6,3.9E-6,5.5499999999999994E-5,5.0,5.0,1.0,1.0,7.0,3.0,9.1E-7,6.699999999999999E-7,6.3E-7,9.4E-7,3.0E-7,7.599999999999999E-7,53.921,2.8851E-4,5.0533E7,62.442
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.2E-5,1.64E-5,1.2E-5,4.8E-6,5.8099999999999996E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.399999999999999E-7,6.4E-7,6.2E-7,8.699999999999999E-7,3.0E-7,5.5E-7,50.837,3.2666E-4,6.5594E7,63.827
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.399999999999999E-5,1.31E-5,1.19E-5,4.1E-6,5.9699999999999994E-5,5.0,7.0,1.0,3.0,7.0,3.0,9.3E-7,6.1E-7,5.2E-7,8.1E-7,3.0E-7,6.6E-7,52.258,3.1854E-4,6.0134E7,60.495
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.7499999999999996E-5,1.63E-5,9.6E-6,4.2E-6,5.679999999999999E-5,5.0,5.0,1.0,3.0,7.0,1.0,8.8E-7,6.0E-7,5.699999999999999E-7,8.699999999999999E-7,3.0E-7,7.3E-7,53.256,3.2245E-4,5.8832E7,61.717
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.1599999999999994E-5,1.64E-5,5.299999999999999E-6,4.9E-6,6.51E-5,3.0,7.0,1.0,1.0,7.0,1.0,9.3E-7,6.4E-7,6.2E-7,8.699999999999999E-7,3.0E-7,5.8E-7,51.435,3.2129E-4,6.4122E7,61.444
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.7999999999999994E-5,1.45E-5,9.4E-6,4.5E-6,6.489999999999999E-5,5.0,5.0,1.0,3.0,7.0,3.0,9.1E-7,5.8E-7,5.699999999999999E-7,8.9E-7,3.0E-7,6.699999999999999E-7,52.702,3.0524E-4,5.6667E7,60.837
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.87E-5,1.48E-5,7.3999999999999995E-6,4.399999999999999E-6,5.8299999999999994E-5,5.0,5.0,1.0,3.0,7.0,1.0,9.3E-7,6.4E-7,5.8E-7,9.200000000000001E-7,3.0E-7,6.0E-7,51.77,3.2772E-4,6.4283E7,61.912
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.6899999999999995E-5,1.77E-5,1.6999999999999998E-6,4.9E-6,7.23E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.200000000000001E-7,6.9E-7,5.599999999999999E-7,8.6E-7,3.0E-7,9.0E-7,54.377,2.9335E-4,4.9371E7,60.171
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.84E-5,1.48E-5,1.59E-5,4.399999999999999E-6,6.34E-5,3.0,5.0,1.0,1.0,7.0,3.0,9.1E-7,6.2E-7,5.8E-7,8.9E-7,3.0E-7,6.2E-7,51.901,3.2027E-4,6.1825E7,60.185
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.4399999999999994E-5,1.75E-5,8.2E-6,4.0E-6,5.7799999999999995E-5,5.0,7.0,1.0,1.0,7.0,1.0,9.1E-7,6.9E-7,6.499999999999999E-7,9.1E-7,3.0E-7,7.4E-7,53.621,3.1485E-4,5.7411E7,60.098
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.3899999999999996E-5,1.72E-5,8.9E-6,4.6E-6,6.549999999999999E-5,5.0,5.0,1.0,1.0,7.0,1.0,9.1E-7,7.2E-7,6.1E-7,9.200000000000001E-7,3.0E-7,8.0E-7,54.168,2.911E-4,5.0887E7,61.446
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.4099999999999994E-5,1.78E-5,5.299999999999999E-6,4.9E-6,6.72E-5,5.0,5.0,1.0,1.0,7.0,1.0,9.3E-7,7.0E-7,6.3E-7,9.399999999999999E-7,3.0E-7,7.1E-7,53.252,2.9806E-4,5.4841E7,61.908
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.0499999999999994E-5,1.6E-5,7.3999999999999995E-6,4.399999999999999E-6,5.629999999999999E-5,5.0,5.0,1.0,1.0,7.0,1.0,9.3E-7,6.499999999999999E-7,6.2E-7,8.699999999999999E-7,3.0E-7,5.900000000000001E-7,51.571,3.2932E-4,6.4707E7,62.725
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.87E-5,1.48E-5,2.3E-5,4.399999999999999E-6,5.929999999999999E-5,5.0,5.0,1.0,3.0,7.0,1.0,9.1E-7,6.4E-7,5.699999999999999E-7,9.200000000000001E-7,3.0E-7,6.4E-7,52.038,3.2265E-4,6.1573E7,61.815
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,4.7699999999999994E-5,1.39E-5,1.14E-5,4.5E-6,5.849999999999999E-5,5.0,5.0,1.0,3.0,7.0,1.0,9.1E-7,6.6E-7,5.5E-7,8.699999999999999E-7,3.0E-7,6.4E-7,52.094,3.1306E-4,5.912E7,63.413
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.59E-5,1.87E-5,9.3E-6,4.8E-6,6.259999999999999E-5,5.0,5.0,1.0,1.0,7.0,3.0,9.399999999999999E-7,7.3E-7,6.499999999999999E-7,9.200000000000001E-7,3.0E-7,6.2E-7,51.915,3.1231E-4,5.9854E7,62.992
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.76E-5,1.69E-5,5.4E-6,4.9E-6,7.0E-5,5.0,5.0,1.0,1.0,7.0,3.0,9.3E-7,7.0E-7,6.499999999999999E-7,8.8E-7,3.0E-7,6.499999999999999E-7,52.51,2.9727E-4,5.5561E7,61.104
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0E-6,5.0199999999999994E-5,1.59E-5,8.2E-6,4.8E-6,6.379999999999999E-5,3.0,7.0,1.0,3.0,7.0,1.0,8.9E-7,6.2E-7,6.2E-7,9.399999999999999E-7,3.0E-7,6.800000000000001E-7,52.782,2.9636E-4,5.4556E7,63.113
